level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	14	2	5	13	1180	685	40	16	95.847046	366
5	1	14	2	5	14	1259	685	40	16	94.360840	3.83
5	1	14	2	5	15	1338	685	40	16	91.395912	393
5	1	14	2	5	16	1417	685	40	16	94.450386	412
5	1	14	2	5	17	1496	685	40	16	95.714020	429
5	1	14	2	5	18	1575	685	40	16	93.025253	446
5	1	14	2	5	19	1654	685	40	16	96.269768	468
5	1	14	2	5	20	1733	685	40	16	91.114838	482
4	1	14	2	6	0	232	713	1541	16	-1	
5	1	14	2	6	1	232	713	40	16	90.552208	000
5	1	14	2	6	2	311	713	40	16	91.632004	0.00
5	1	14	2	6	3	390	713	40	16	88.150406	000
5	1	14	2	6	4	469	713	37	16	93.897552	001
5	1	14	2	6	5	548	713	40	16	94.052864	002
5	1	14	2	6	6	627	713	40	16	95.070747	004
5	1	14	2	6	7	706	713	40	16	89.686028	007
5	1	14	2	6	8	785	713	37	16	85.474022	011
5	1	14	2	6	9	864	713	40	16	89.045799	017
5	1	14	2	6	10	943	713	40	16	91.738075	018
5	1	14	2	6	11	1022	713	40	16	93.716476	020
5	1	14	2	6	12	1101	713	40	16	90.591736	023
5	1	14	2	6	13	1180	713	40	16	94.255013	026
5	1	14	2	6	14	1259	713	40	16	95.145828	026
5	1	14	2	6	15	1338	713	40	16	96.123947	028
5	1	14	2	6	16	1417	713	40	16	94.017563	026
5	1	14	2	6	17	1496	713	37	16	94.433182	031
5	1	14	2	6	18	1575	713	40	16	92.610008	032
5	1	14	2	6	19	1654	713	40	16	92.136703	028
5	1	14	2	6	20	1733	713	40	16	94.447510	032
4	1	14	2	7	0	232	741	1541	16	-1	
5	1	14	2	7	1	232	741	40	16	89.302864	000
5	1	14	2	7	2	311	741	40	16	92.621910	0.00
5	1	14	2	7	3	390	741	40	16	95.694130	000
5	1	14	2	7	4	469	741	40	16	95.298950	000
5	1	14	2	7	5	548	741	40	16	95.953751	000
5	1	14	2	7	6	627	741	40	16	94.090477	000
5	1	14	2	7	7	706	741	40	16	81.515373	000
5	1	14	2	7	8	785	741	40	16	92.735947	000
5	1	14	2	7	9	864	741	40	16	93.823494	000
5	1	14	2	7	10	943	741	40	16	93.873833	000
5	1	14	2	7	11	1022	741	40	16	93.305176	000
5	1	14	2	7	12	1101	741	40	16	93.305176	000
5	1	14	2	7	13	1180	741	40	16	94.069214	000
5	1	14	2	7	14	1259	741	40	16	92.864815	000
5	1	14	2	7	15	1338	741	37	16	92.864815	001
5	1	14	2	7	16	1417	741	40	16	94.497589	000
5	1	14	2	7	17	1496	741	40	16	94.497589	000
5	1	14	2	7	18	1575	741	40	16	95.882507	000
5	1	14	2	7	19	1654	741	40	16	95.814568	000
5	1	14	2	7	20	1733	741	40	16	95.887192	0.00
2	1	15	0	0	0	1777	174	1	57	-1	
3	1	15	1	0	0	1777	174	1	57	-1	
4	1	15	1	1	0	1777	174	1	57	-1	
5	1	15	1	1	1	1777	174	1	57	95.000000	 
