level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	10	1	18	21	1581	663	51	15	96.600273	14.86
4	1	10	1	19	0	133	689	1499	15	-1	
5	1	10	1	19	1	133	689	39	15	95.123848	1.00
5	1	10	1	19	2	205	689	40	15	71.758347	945
5	1	10	1	19	3	267	689	51	15	93.790665	1223
5	1	10	1	19	4	339	689	52	15	96.358421	26.50
5	1	10	1	19	5	412	689	52	15	95.614822	28.02
5	1	10	1	19	6	485	689	52	15	95.614822	26.95
5	1	10	1	19	7	558	689	52	15	96.012573	26.19
5	1	10	1	19	8	631	689	52	15	95.933403	26.09
5	1	10	1	19	9	704	689	52	15	96.450752	25.23
5	1	10	1	19	10	777	689	52	15	96.443047	24.73
5	1	10	1	19	11	850	689	52	15	96.141296	23.86
5	1	10	1	19	12	923	689	52	15	95.414940	23.37
5	1	10	1	19	13	996	689	52	15	96.748398	23.04
5	1	10	1	19	14	1069	689	52	15	93.878601	22.66
5	1	10	1	19	15	1142	689	52	15	90.791130	22.99
5	1	10	1	19	16	1215	689	52	15	96.575279	23.07
5	1	10	1	19	17	1288	689	52	15	87.064575	22.80
5	1	10	1	19	18	1361	689	52	15	92.889992	22.37
5	1	10	1	19	19	1434	689	52	15	83.877441	22.29
5	1	10	1	19	20	1507	689	52	15	82.836937	2225
5	1	10	1	19	21	1580	689	52	15	77.561844	22.08
4	1	10	1	20	0	132	715	1500	15	-1	
5	1	10	1	20	1	132	715	40	15	78.750458	0.00
5	1	10	1	20	2	205	715	40	15	79.660156	017
5	1	10	1	20	3	279	715	39	15	93.500458	1.06
5	1	10	1	20	4	351	715	40	15	75.177582	9.47
5	1	10	1	20	5	413	715	48	15	94.639137	1551
5	1	10	1	20	6	486	715	51	15	94.639137	17.02
5	1	10	1	20	7	559	715	48	15	82.747894	1871
5	1	10	1	20	8	631	715	49	15	96.669258	20.01
5	1	10	1	20	9	704	715	52	15	92.795654	2092
5	1	10	1	20	10	777	715	52	15	78.850479	2119
5	1	10	1	20	11	850	715	52	15	86.295776	21.36
5	1	10	1	20	12	923	715	52	15	93.823570	2143
5	1	10	1	20	13	996	715	52	15	91.546333	21.37
5	1	10	1	20	14	1069	715	52	15	91.589035	21.62
5	1	10	1	20	15	1142	715	52	15	83.110847	2172
5	1	10	1	20	16	1215	715	52	15	73.054276	21.88
5	1	10	1	20	17	1288	715	52	15	94.204132	21.99
5	1	10	1	20	18	1361	715	52	15	87.840729	2219
5	1	10	1	20	19	1434	715	52	15	95.010658	2217
5	1	10	1	20	20	1507	715	52	15	92.455872	22.06
5	1	10	1	20	21	1580	715	52	15	96.251411	22.06
4	1	10	1	21	0	125	741	1507	15	-1	
5	1	10	1	21	1	125	741	47	15	0.000000	1.00
5	1	10	1	21	2	205	741	40	15	95.683487	000
5	1	10	1	21	3	278	741	37	15	93.682182	001
5	1	10	1	21	4	351	741	40	15	94.957947	082
5	1	10	1	21	5	424	741	40	15	94.849236	242
5	1	10	1	21	6	497	741	40	15	94.849236	339
5	1	10	1	21	7	570	741	40	15	96.659851	442
5	1	10	1	21	8	643	741	40	15	94.543442	526
5	1	10	1	21	9	716	741	40	15	90.917404	6.10
5	1	10	1	21	10	789	741	37	15	96.434586	661
5	1	10	1	21	11	862	741	40	15	94.611557	699
5	1	10	1	21	12	935	741	40	15	91.006691	7.18
5	1	10	1	21	13	1008	741	40	15	92.130859	740
5	1	10	1	21	14	1081	741	37	15	94.182053	761
5	1	10	1	21	15	1154	741	40	15	93.586639	765
5	1	10	1	21	16	1227	741	40	15	95.824074	803
5	1	10	1	21	17	1300	741	37	15	95.126457	831
5	1	10	1	21	18	1373	741	40	15	92.623993	827
5	1	10	1	21	19	1446	741	40	15	94.622581	826
5	1	10	1	21	20	1519	741	40	15	94.017036	842
5	1	10	1	21	21	1592	741	40	15	93.197845	839
4	1	10	1	22	0	125	767	1507	15	-1	
5	1	10	1	22	1	125	767	47	15	80.073769	-200
5	1	10	1	22	2	205	767	40	15	96.212402	000
5	1	10	1	22	3	278	767	40	15	94.279449	000
5	1	10	1	22	4	351	767	37	15	76.741577	001
5	1	10	1	22	5	424	767	40	15	93.180260	012
5	1	10	1	22	6	497	767	37	15	93.143906	021
5	1	10	1	22	7	570	767	40	15	95.949532	029
5	1	10	1	22	8	643	767	40	15	95.964226	050
5	1	10	1	22	9	716	767	40	15	92.324677	070
5	1	10	1	22	10	789	767	40	15	94.217628	093
5	1	10	1	22	11	862	767	40	15	95.049126	098
5	1	10	1	22	12	936	767	39	15	94.002991	110
5	1	10	1	22	13	1009	767	39	15	86.168396	115
5	1	10	1	22	14	1082	767	39	15	94.965370	122
5	1	10	1	22	15	1155	767	39	15	96.185478	130
5	1	10	1	22	16	1228	767	39	15	95.107338	128
5	1	10	1	22	17	1301	767	39	15	94.825035	133
5	1	10	1	22	18	1374	767	39	15	93.647278	145
5	1	10	1	22	19	1447	767	36	15	94.394409	151
5	1	10	1	22	20	1520	767	39	15	94.394409	148
5	1	10	1	22	21	1593	767	39	15	72.220749	1.44
4	1	10	1	23	0	125	793	1504	15	-1	
5	1	10	1	23	1	125	793	47	15	86.571335	-3.00
5	1	10	1	23	2	205	793	40	15	96.291374	000
5	1	10	1	23	3	278	793	40	15	95.050056	0.00
5	1	10	1	23	4	351	793	40	15	85.804108	0.00
5	1	10	1	23	5	424	793	37	15	95.102821	001
5	1	10	1	23	6	497	793	40	15	87.773773	000
5	1	10	1	23	7	570	793	40	15	91.961113	002
5	1	10	1	23	8	643	793	40	15	95.859131	003
5	1	10	1	23	9	716	793	40	15	94.963631	004
5	1	10	1	23	10	789	793	40	15	93.386467	009
5	1	10	1	23	11	862	793	37	15	93.303413	011
5	1	10	1	23	12	935	793	40	15	87.677910	010
5	1	10	1	23	13	1008	793	40	15	86.121582	012
5	1	10	1	23	14	1081	793	40	15	74.220261	0415
5	1	10	1	23	15	1154	793	40	15	94.879402	015
5	1	10	1	23	16	1227	793	40	15	90.585442	015
5	1	10	1	23	17	1300	793	40	15	65.138016	017
5	1	10	1	23	18	1373	793	40	15	95.536537	020
5	1	10	1	23	19	1446	793	40	15	94.927109	020
5	1	10	1	23	20	1519	793	40	15	74.994606	018
5	1	10	1	23	21	1592	793	37	15	61.363434	0.21
4	1	10	1	24	0	125	819	1507	15	-1	
5	1	10	1	24	1	125	819	47	15	78.695763	-400
5	1	10	1	24	2	205	819	40	15	96.205826	000
5	1	10	1	24	3	278	819	40	15	94.714355	0.00
5	1	10	1	24	4	351	819	40	15	92.744530	0.00
5	1	10	1	24	5	424	819	40	15	95.938622	000
5	1	10	1	24	6	497	819	40	15	96.489273	000
5	1	10	1	24	7	570	819	40	15	92.452698	000
5	1	10	1	24	8	643	819	40	15	93.093567	000
5	1	10	1	24	9	716	819	40	15	76.182465	000
5	1	10	1	24	10	789	819	40	15	93.455269	000
5	1	10	1	24	11	862	819	37	15	82.717987	001
5	1	10	1	24	12	935	819	37	15	96.409721	001
5	1	10	1	24	13	1008	819	37	15	95.255539	001
5	1	10	1	24	14	1081	819	37	15	95.583595	001
5	1	10	1	24	15	1154	819	37	15	95.128456	001
5	1	10	1	24	16	1227	819	37	15	95.683228	001
5	1	10	1	24	17	1300	819	37	15	95.420464	001
5	1	10	1	24	18	1373	819	40	15	95.946579	002
5	1	10	1	24	19	1446	819	37	15	95.893082	001
5	1	10	1	24	20	1519	819	40	15	94.758530	002
5	1	10	1	24	21	1592	819	40	15	94.939102	002
4	1	10	1	25	0	125	845	1507	15	-1	
5	1	10	1	25	1	125	845	47	15	39.927731	-500
5	1	10	1	25	2	205	845	40	15	93.909431	000
5	1	10	1	25	3	278	845	40	15	95.901039	0.00
5	1	10	1	25	4	351	845	40	15	91.491478	0.00
5	1	10	1	25	5	424	845	40	15	96.252724	000
5	1	10	1	25	6	497	845	40	15	96.252724	000
5	1	10	1	25	7	570	845	40	15	79.216568	0.00
5	1	10	1	25	8	643	845	40	15	90.148849	0.00
5	1	10	1	25	9	716	845	40	15	89.660011	0.00
5	1	10	1	25	10	789	845	40	15	96.219299	000
5	1	10	1	25	11	862	845	40	15	95.615402	000
5	1	10	1	25	12	935	845	40	15	91.627518	000
5	1	10	1	25	13	1008	845	40	15	95.934204	000
5	1	10	1	25	14	1081	845	40	15	96.454025	000
5	1	10	1	25	15	1154	845	40	15	96.086746	000
5	1	10	1	25	16	1227	845	40	15	95.542938	000
5	1	10	1	25	17	1300	845	40	15	89.092667	0.00
5	1	10	1	25	18	1373	845	40	15	87.078598	000
5	1	10	1	25	19	1446	845	40	15	96.174988	000
5	1	10	1	25	20	1519	845	40	15	95.607018	000
5	1	10	1	25	21	1592	845	40	15	95.607018	0.00
